,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,Stay_at_home
3250,Missouri,US,1/24/2020,0,0,0
3251,Missouri,US,1/25/2020,0,0,0
3252,Missouri,US,1/26/2020,0,0,0
3253,Missouri,US,1/27/2020,0,0,0
3254,Missouri,US,1/28/2020,0,0,0
3255,Missouri,US,1/29/2020,0,0,0
3256,Missouri,US,1/30/2020,0,0,0
3257,Missouri,US,1/31/2020,0,0,0
3258,Missouri,US,2/1/2020,0,0,0
3259,Missouri,US,2/2/2020,0,0,0
3260,Missouri,US,2/3/2020,0,0,0
3261,Missouri,US,2/4/2020,0,0,0
3262,Missouri,US,2/5/2020,0,0,0
3263,Missouri,US,2/6/2020,0,0,0
3264,Missouri,US,2/7/2020,0,0,0
3265,Missouri,US,2/8/2020,0,0,0
3266,Missouri,US,2/9/2020,0,0,0
3267,Missouri,US,2/10/2020,0,0,0
3268,Missouri,US,2/11/2020,0,0,0
3269,Missouri,US,2/12/2020,0,0,0
3270,Missouri,US,2/13/2020,0,0,0
3271,Missouri,US,2/14/2020,0,0,0
3272,Missouri,US,2/15/2020,0,0,0
3273,Missouri,US,2/16/2020,0,0,0
3274,Missouri,US,2/17/2020,0,0,0
3275,Missouri,US,2/18/2020,0,0,0
3276,Missouri,US,2/19/2020,0,0,0
3277,Missouri,US,2/20/2020,0,0,0
3278,Missouri,US,2/21/2020,0,0,0
3279,Missouri,US,2/22/2020,0,0,0
3280,Missouri,US,2/23/2020,0,0,0
3281,Missouri,US,2/24/2020,0,0,0
3282,Missouri,US,2/25/2020,0,0,0
3283,Missouri,US,2/26/2020,0,0,0
3284,Missouri,US,2/27/2020,0,0,0
3285,Missouri,US,2/28/2020,0,0,0
3286,Missouri,US,2/29/2020,0,0,0
3287,Missouri,US,3/1/2020,0,0,0
3288,Missouri,US,3/2/2020,0,0,0
3289,Missouri,US,3/3/2020,0,0,0
3290,Missouri,US,3/4/2020,0,0,0
3291,Missouri,US,3/5/2020,0,0,0
3292,Missouri,US,3/6/2020,0,0,0
3293,Missouri,US,3/7/2020,0,0,0
3294,Missouri,US,3/8/2020,1,0,0
3295,Missouri,US,3/9/2020,1,0,0
3296,Missouri,US,3/10/2020,1,0,0
3297,Missouri,US,3/11/2020,1,0,0
3298,Missouri,US,3/12/2020,2,0,0
3299,Missouri,US,3/13/2020,4,0,0
3300,Missouri,US,3/14/2020,4,0,0
3301,Missouri,US,3/15/2020,5,0,0
3302,Missouri,US,3/16/2020,6,0,0
3303,Missouri,US,3/17/2020,12,0,0
3304,Missouri,US,3/18/2020,18,1,0
3305,Missouri,US,3/19/2020,39,1,0
3306,Missouri,US,3/20/2020,73,3,0
3307,Missouri,US,3/21/2020,81,3,0
3308,Missouri,US,3/22/2020,100,3,0
3309,Missouri,US,3/23/2020,187,4,0
3310,Missouri,US,3/24/2020,257,7,0
3311,Missouri,US,3/25/2020,354,8,0
3312,Missouri,US,3/26/2020,520,9,0
3313,Missouri,US,3/27/2020,666,9,0
3314,Missouri,US,3/28/2020,836,10,0
3315,Missouri,US,3/29/2020,915,13,0
3316,Missouri,US,3/30/2020,1051,13,0
3317,Missouri,US,3/31/2020,1357,15,0
3318,Missouri,US,4/1/2020,1613,18,0
3319,Missouri,US,4/2/2020,1857,22,0
3320,Missouri,US,4/3/2020,1864,25,0
3321,Missouri,US,4/4/2020,2310,33,0
3322,Missouri,US,4/5/2020,2347,44,0
3323,Missouri,US,4/6/2020,2736,47,1
3324,Missouri,US,4/7/2020,3130,65,1
3325,Missouri,US,4/8/2020,3209,86,1
3326,Missouri,US,4/9/2020,3432,93,1
3327,Missouri,US,4/10/2020,3897,99,1
3328,Missouri,US,4/11/2020,4108,116,1
3329,Missouri,US,4/12/2020,4269,118,1
3330,Missouri,US,4/13/2020,4515,123,1
3331,Missouri,US,4/14/2020,4746,149,1
3332,Missouri,US,4/15/2020,4791,153,1
3333,Missouri,US,4/16/2020,5174,169,1
3334,Missouri,US,4/17/2020,5371,184,1
3335,Missouri,US,4/18/2020,5579,197,1
3336,Missouri,US,4/19/2020,5743,199,1
3337,Missouri,US,4/20/2020,5890,200,1
3338,Missouri,US,4/21/2020,6066,224,1
3339,Missouri,US,4/22/2020,6277,238,1
3340,Missouri,US,4/23/2020,6506,252,1
3341,Missouri,US,4/24/2020,6788,272,1
3342,Missouri,US,4/25/2020,6935,281,1
3343,Missouri,US,4/26/2020,7120,283,1
3360,Montana,US,1/22/2020,0,0,0
3361,Montana,US,1/23/2020,0,0,0
3362,Montana,US,1/24/2020,0,0,0
3363,Montana,US,1/25/2020,0,0,0
3364,Montana,US,1/26/2020,0,0,0
3365,Montana,US,1/27/2020,0,0,0
3366,Montana,US,1/28/2020,0,0,0
3367,Montana,US,1/29/2020,0,0,0
3368,Montana,US,1/30/2020,0,0,0
3369,Montana,US,1/31/2020,0,0,0
3370,Montana,US,2/1/2020,0,0,0
3371,Montana,US,2/2/2020,0,0,0
3372,Montana,US,2/3/2020,0,0,0
3373,Montana,US,2/4/2020,0,0,0
3374,Montana,US,2/5/2020,0,0,0
3375,Montana,US,2/6/2020,0,0,0
3376,Montana,US,2/7/2020,0,0,0
3377,Montana,US,2/8/2020,0,0,0
3378,Montana,US,2/9/2020,0,0,0
3379,Montana,US,2/10/2020,0,0,0
3380,Montana,US,2/11/2020,0,0,0
3381,Montana,US,2/12/2020,0,0,0
3382,Montana,US,2/13/2020,0,0,0
3383,Montana,US,2/14/2020,0,0,0
3384,Montana,US,2/15/2020,0,0,0
3385,Montana,US,2/16/2020,0,0,0
3386,Montana,US,2/17/2020,0,0,0
3387,Montana,US,2/18/2020,0,0,0
3388,Montana,US,2/19/2020,0,0,0
3389,Montana,US,2/20/2020,0,0,0
3390,Montana,US,2/21/2020,0,0,0
3391,Montana,US,2/22/2020,0,0,0
3392,Montana,US,2/23/2020,0,0,0
3393,Montana,US,2/24/2020,0,0,0
3394,Montana,US,2/25/2020,0,0,0
3395,Montana,US,2/26/2020,0,0,0
3396,Montana,US,2/27/2020,0,0,0
3397,Montana,US,2/28/2020,0,0,0
3398,Montana,US,2/29/2020,0,0,0
3399,Montana,US,3/1/2020,0,0,0
3400,Montana,US,3/2/2020,0,0,0
3401,Montana,US,3/3/2020,0,0,0
3402,Montana,US,3/4/2020,0,0,0
3403,Montana,US,3/5/2020,0,0,0
3404,Montana,US,3/6/2020,0,0,0
3405,Montana,US,3/7/2020,0,0,0
3406,Montana,US,3/8/2020,0,0,0
3407,Montana,US,3/9/2020,0,0,0
3408,Montana,US,3/10/2020,0,0,0
3409,Montana,US,3/11/2020,0,0,0
3410,Montana,US,3/12/2020,0,0,0
3411,Montana,US,3/13/2020,1,0,0
3412,Montana,US,3/14/2020,5,0,0
3413,Montana,US,3/15/2020,6,0,0
3414,Montana,US,3/16/2020,6,0,0
3415,Montana,US,3/17/2020,8,0,0
3416,Montana,US,3/18/2020,10,0,0
3417,Montana,US,3/19/2020,11,0,0
3418,Montana,US,3/20/2020,20,0,0
3419,Montana,US,3/21/2020,27,0,0
3420,Montana,US,3/22/2020,34,0,0
3421,Montana,US,3/23/2020,34,0,0
3422,Montana,US,3/24/2020,51,0,0
3423,Montana,US,3/25/2020,65,0,0
3424,Montana,US,3/26/2020,90,0,0
3425,Montana,US,3/27/2020,109,1,0
3426,Montana,US,3/28/2020,129,1,1
3427,Montana,US,3/29/2020,154,1,1
3428,Montana,US,3/30/2020,171,5,1
3429,Montana,US,3/31/2020,198,5,1
3430,Montana,US,4/1/2020,208,6,1
3431,Montana,US,4/2/2020,241,6,1
3432,Montana,US,4/3/2020,243,5,1
3433,Montana,US,4/4/2020,265,6,1
3434,Montana,US,4/5/2020,286,6,1
3435,Montana,US,4/6/2020,299,6,1
3436,Montana,US,4/7/2020,319,6,1
3437,Montana,US,4/8/2020,332,6,1
3438,Montana,US,4/9/2020,354,6,1
3439,Montana,US,4/10/2020,365,6,1
3440,Montana,US,4/11/2020,377,6,1
3441,Montana,US,4/12/2020,387,6,1
3442,Montana,US,4/13/2020,394,7,1
3443,Montana,US,4/14/2020,399,7,1
3444,Montana,US,4/15/2020,404,7,1
3445,Montana,US,4/16/2020,415,7,1
3446,Montana,US,4/17/2020,422,8,1
3447,Montana,US,4/18/2020,426,10,1
3448,Montana,US,4/19/2020,433,10,1
3449,Montana,US,4/20/2020,433,10,1
3450,Montana,US,4/21/2020,437,12,1
3451,Montana,US,4/22/2020,439,14,1
3452,Montana,US,4/23/2020,442,14,1
3453,Montana,US,4/24/2020,444,14,1
3454,Montana,US,4/25/2020,445,14,1
3455,Montana,US,4/26/2020,448,14,1
3472,Nebraska,US,1/22/2020,0,0,0
3473,Nebraska,US,1/23/2020,0,0,0
3474,Nebraska,US,1/24/2020,0,0,0
3475,Nebraska,US,1/25/2020,0,0,0
3476,Nebraska,US,1/26/2020,0,0,0
3477,Nebraska,US,1/27/2020,0,0,0
3478,Nebraska,US,1/28/2020,0,0,0
3479,Nebraska,US,1/29/2020,0,0,0
3480,Nebraska,US,1/30/2020,0,0,0
3481,Nebraska,US,1/31/2020,0,0,0
3482,Nebraska,US,2/1/2020,0,0,0
3483,Nebraska,US,2/2/2020,0,0,0
3484,Nebraska,US,2/3/2020,0,0,0
3485,Nebraska,US,2/4/2020,0,0,0
3486,Nebraska,US,2/5/2020,0,0,0
3487,Nebraska,US,2/6/2020,0,0,0
3488,Nebraska,US,2/7/2020,0,0,0
3489,Nebraska,US,2/8/2020,0,0,0
3490,Nebraska,US,2/9/2020,0,0,0
3491,Nebraska,US,2/10/2020,0,0,0
3492,Nebraska,US,2/11/2020,0,0,0
3493,Nebraska,US,2/12/2020,0,0,0
3494,Nebraska,US,2/13/2020,0,0,0
3495,Nebraska,US,2/14/2020,0,0,0
3496,Nebraska,US,2/15/2020,0,0,0
3497,Nebraska,US,2/16/2020,0,0,0
3498,Nebraska,US,2/17/2020,0,0,0
3499,Nebraska,US,2/18/2020,0,0,0
3500,Nebraska,US,2/19/2020,0,0,0
3501,Nebraska,US,2/20/2020,0,0,0
3502,Nebraska,US,2/21/2020,0,0,0
3503,Nebraska,US,2/22/2020,0,0,0
3504,Nebraska,US,2/23/2020,0,0,0
3505,Nebraska,US,2/24/2020,0,0,0
3506,Nebraska,US,2/25/2020,0,0,0
3507,Nebraska,US,2/26/2020,0,0,0
3508,Nebraska,US,2/27/2020,0,0,0
3509,Nebraska,US,2/28/2020,0,0,0
3510,Nebraska,US,2/29/2020,0,0,0
3511,Nebraska,US,3/1/2020,0,0,0
3512,Nebraska,US,3/2/2020,0,0,0
3513,Nebraska,US,3/3/2020,0,0,0
3514,Nebraska,US,3/4/2020,0,0,0
3515,Nebraska,US,3/5/2020,0,0,0
3516,Nebraska,US,3/6/2020,1,0,0
3517,Nebraska,US,3/7/2020,1,0,0
3518,Nebraska,US,3/8/2020,1,0,0
3519,Nebraska,US,3/9/2020,3,0,0
3520,Nebraska,US,3/10/2020,3,0,0
3521,Nebraska,US,3/11/2020,5,0,0
3522,Nebraska,US,3/12/2020,10,0,0
3523,Nebraska,US,3/13/2020,14,0,0
3524,Nebraska,US,3/14/2020,18,0,0
3525,Nebraska,US,3/15/2020,17,0,0
3526,Nebraska,US,3/16/2020,18,0,0
3527,Nebraska,US,3/17/2020,23,0,0
3528,Nebraska,US,3/18/2020,24,0,0
3529,Nebraska,US,3/19/2020,29,0,0
3530,Nebraska,US,3/20/2020,37,0,0
3531,Nebraska,US,3/21/2020,38,0,0
3532,Nebraska,US,3/22/2020,51,0,0
3533,Nebraska,US,3/23/2020,51,0,0
3534,Nebraska,US,3/24/2020,66,0,0
3535,Nebraska,US,3/25/2020,71,0,0
3536,Nebraska,US,3/26/2020,74,0,0
3537,Nebraska,US,3/27/2020,82,0,0
3538,Nebraska,US,3/28/2020,96,2,0
3539,Nebraska,US,3/29/2020,108,2,0
3540,Nebraska,US,3/30/2020,145,2,0
3541,Nebraska,US,3/31/2020,172,3,0
3542,Nebraska,US,4/1/2020,210,4,0
3543,Nebraska,US,4/2/2020,246,5,0
3544,Nebraska,US,4/3/2020,279,6,0
3545,Nebraska,US,4/4/2020,321,6,0
3546,Nebraska,US,4/5/2020,364,8,0
3547,Nebraska,US,4/6/2020,417,9,0
3548,Nebraska,US,4/7/2020,447,10,0
3549,Nebraska,US,4/8/2020,519,12,0
3550,Nebraska,US,4/9/2020,568,14,0
3551,Nebraska,US,4/10/2020,635,15,0
3552,Nebraska,US,4/11/2020,699,17,0
3553,Nebraska,US,4/12/2020,791,17,0
3554,Nebraska,US,4/13/2020,814,17,0
3555,Nebraska,US,4/14/2020,897,20,0
3556,Nebraska,US,4/15/2020,901,20,0
3557,Nebraska,US,4/16/2020,952,21,0
3558,Nebraska,US,4/17/2020,1066,24,0
3559,Nebraska,US,4/18/2020,1249,24,0
3560,Nebraska,US,4/19/2020,1474,28,0
3561,Nebraska,US,4/20/2020,1648,33,0
3562,Nebraska,US,4/21/2020,1685,33,0
3563,Nebraska,US,4/22/2020,1813,38,0
3564,Nebraska,US,4/23/2020,2202,47,0
3565,Nebraska,US,4/24/2020,2424,50,0
3566,Nebraska,US,4/25/2020,2719,50,0
3567,Nebraska,US,4/26/2020,3030,56,0
3584,Nevada,US,1/22/2020,0,0,0
3585,Nevada,US,1/23/2020,0,0,0
3586,Nevada,US,1/24/2020,0,0,0
3587,Nevada,US,1/25/2020,0,0,0
3588,Nevada,US,1/26/2020,0,0,0
3589,Nevada,US,1/27/2020,0,0,0
3590,Nevada,US,1/28/2020,0,0,0
3591,Nevada,US,1/29/2020,0,0,0
3592,Nevada,US,1/30/2020,0,0,0
3593,Nevada,US,1/31/2020,0,0,0
3594,Nevada,US,2/1/2020,0,0,0
3595,Nevada,US,2/2/2020,0,0,0
3596,Nevada,US,2/3/2020,0,0,0
3597,Nevada,US,2/4/2020,0,0,0
3598,Nevada,US,2/5/2020,0,0,0
3599,Nevada,US,2/6/2020,0,0,0
3600,Nevada,US,2/7/2020,0,0,0
3601,Nevada,US,2/8/2020,0,0,0
3602,Nevada,US,2/9/2020,0,0,0
3603,Nevada,US,2/10/2020,0,0,0
3604,Nevada,US,2/11/2020,0,0,0
3605,Nevada,US,2/12/2020,0,0,0
3606,Nevada,US,2/13/2020,0,0,0
3607,Nevada,US,2/14/2020,0,0,0
3608,Nevada,US,2/15/2020,0,0,0
3609,Nevada,US,2/16/2020,0,0,0
3610,Nevada,US,2/17/2020,0,0,0
3611,Nevada,US,2/18/2020,0,0,0
3612,Nevada,US,2/19/2020,0,0,0
3613,Nevada,US,2/20/2020,0,0,0
3614,Nevada,US,2/21/2020,0,0,0
3615,Nevada,US,2/22/2020,0,0,0
3616,Nevada,US,2/23/2020,0,0,0
3617,Nevada,US,2/24/2020,0,0,0
3618,Nevada,US,2/25/2020,0,0,0
3619,Nevada,US,2/26/2020,0,0,0
3620,Nevada,US,2/27/2020,0,0,0
3621,Nevada,US,2/28/2020,0,0,0
3622,Nevada,US,2/29/2020,0,0,0
3623,Nevada,US,3/1/2020,0,0,0
3624,Nevada,US,3/2/2020,0,0,0
3625,Nevada,US,3/3/2020,0,0,0
3626,Nevada,US,3/4/2020,0,0,0
3627,Nevada,US,3/5/2020,1,0,0
3628,Nevada,US,3/6/2020,2,0,0
3629,Nevada,US,3/7/2020,2,0,0
3630,Nevada,US,3/8/2020,4,0,0
3631,Nevada,US,3/9/2020,4,0,0
3632,Nevada,US,3/10/2020,4,0,0
3633,Nevada,US,3/11/2020,7,0,0
3634,Nevada,US,3/12/2020,10,0,0
3635,Nevada,US,3/13/2020,18,0,0
3636,Nevada,US,3/14/2020,20,0,0
3637,Nevada,US,3/15/2020,20,0,0
3638,Nevada,US,3/16/2020,45,1,0
3639,Nevada,US,3/17/2020,55,1,0
3640,Nevada,US,3/18/2020,55,1,0
3641,Nevada,US,3/19/2020,95,1,0
3642,Nevada,US,3/20/2020,161,2,0
3643,Nevada,US,3/21/2020,161,2,0
3644,Nevada,US,3/22/2020,190,2,0
3645,Nevada,US,3/23/2020,245,4,0
3646,Nevada,US,3/24/2020,278,4,0
3647,Nevada,US,3/25/2020,323,6,0
3648,Nevada,US,3/26/2020,420,10,0
3649,Nevada,US,3/27/2020,536,10,0
3650,Nevada,US,3/28/2020,626,10,0
3651,Nevada,US,3/29/2020,920,15,0
3652,Nevada,US,3/30/2020,1012,15,0
3653,Nevada,US,3/31/2020,1114,26,0
3654,Nevada,US,4/1/2020,1279,31,0
3655,Nevada,US,4/2/2020,1463,38,0
3656,Nevada,US,4/3/2020,1514,43,0
3657,Nevada,US,4/4/2020,1742,46,0
3658,Nevada,US,4/5/2020,1855,46,0
3659,Nevada,US,4/6/2020,1953,46,0
3660,Nevada,US,4/7/2020,2124,72,0
3661,Nevada,US,4/8/2020,2259,72,0
3662,Nevada,US,4/9/2020,2456,81,0
3663,Nevada,US,4/10/2020,2722,90,0
3664,Nevada,US,4/11/2020,2702,102,0
3665,Nevada,US,4/12/2020,2836,112,0
3666,Nevada,US,4/13/2020,2990,114,0
3667,Nevada,US,4/14/2020,3134,126,0
3668,Nevada,US,4/15/2020,3211,131,0
3669,Nevada,US,4/16/2020,3214,137,0
3670,Nevada,US,4/17/2020,3524,142,0
3671,Nevada,US,4/18/2020,3626,151,0
3672,Nevada,US,4/19/2020,3728,158,0
3673,Nevada,US,4/20/2020,3830,159,0
3674,Nevada,US,4/21/2020,3937,163,0
3675,Nevada,US,4/22/2020,4081,172,0
3676,Nevada,US,4/23/2020,4208,195,0
3677,Nevada,US,4/24/2020,4398,197,0
3678,Nevada,US,4/25/2020,4539,205,0
3679,Nevada,US,4/26/2020,4734,206,0
3696,New Hampshire,US,1/22/2020,0,0,0
3697,New Hampshire,US,1/23/2020,0,0,0
3698,New Hampshire,US,1/24/2020,0,0,0
3699,New Hampshire,US,1/25/2020,0,0,0
3700,New Hampshire,US,1/26/2020,0,0,0
3701,New Hampshire,US,1/27/2020,0,0,0
3702,New Hampshire,US,1/28/2020,0,0,0
3703,New Hampshire,US,1/29/2020,0,0,0
3704,New Hampshire,US,1/30/2020,0,0,0
3705,New Hampshire,US,1/31/2020,0,0,0
3706,New Hampshire,US,2/1/2020,0,0,0
3707,New Hampshire,US,2/2/2020,0,0,0
3708,New Hampshire,US,2/3/2020,0,0,0
3709,New Hampshire,US,2/4/2020,0,0,0
3710,New Hampshire,US,2/5/2020,0,0,0
3711,New Hampshire,US,2/6/2020,0,0,0
3712,New Hampshire,US,2/7/2020,0,0,0
3713,New Hampshire,US,2/8/2020,0,0,0
3714,New Hampshire,US,2/9/2020,0,0,0
3715,New Hampshire,US,2/10/2020,0,0,0
3716,New Hampshire,US,2/11/2020,0,0,0
3717,New Hampshire,US,2/12/2020,0,0,0
3718,New Hampshire,US,2/13/2020,0,0,0
3719,New Hampshire,US,2/14/2020,0,0,0
3720,New Hampshire,US,2/15/2020,0,0,0
3721,New Hampshire,US,2/16/2020,0,0,0
3722,New Hampshire,US,2/17/2020,0,0,0
3723,New Hampshire,US,2/18/2020,0,0,0
3724,New Hampshire,US,2/19/2020,0,0,0
3725,New Hampshire,US,2/20/2020,0,0,0
3726,New Hampshire,US,2/21/2020,0,0,0
3727,New Hampshire,US,2/22/2020,0,0,0
3728,New Hampshire,US,2/23/2020,0,0,0
3729,New Hampshire,US,2/24/2020,0,0,0
3730,New Hampshire,US,2/25/2020,0,0,0
3731,New Hampshire,US,2/26/2020,0,0,0
3732,New Hampshire,US,2/27/2020,0,0,0
3733,New Hampshire,US,2/28/2020,0,0,0
3734,New Hampshire,US,2/29/2020,0,0,0
3735,New Hampshire,US,3/1/2020,0,0,0
3736,New Hampshire,US,3/2/2020,1,0,0
3737,New Hampshire,US,3/3/2020,2,0,0
3738,New Hampshire,US,3/4/2020,2,0,0
3739,New Hampshire,US,3/5/2020,2,0,0
3740,New Hampshire,US,3/6/2020,2,0,0
3741,New Hampshire,US,3/7/2020,2,0,0
3742,New Hampshire,US,3/8/2020,4,0,0
3743,New Hampshire,US,3/9/2020,4,0,0
3744,New Hampshire,US,3/10/2020,4,0,0
3745,New Hampshire,US,3/11/2020,5,0,0
3746,New Hampshire,US,3/12/2020,6,0,0
3747,New Hampshire,US,3/13/2020,6,0,0
3748,New Hampshire,US,3/14/2020,7,0,0
3749,New Hampshire,US,3/15/2020,7,0,0
3750,New Hampshire,US,3/16/2020,17,0,0
3751,New Hampshire,US,3/17/2020,26,0,0
3752,New Hampshire,US,3/18/2020,37,0,0
3753,New Hampshire,US,3/19/2020,42,0,0
3754,New Hampshire,US,3/20/2020,53,0,0
3755,New Hampshire,US,3/21/2020,61,0,0
3756,New Hampshire,US,3/22/2020,73,0,0
3757,New Hampshire,US,3/23/2020,101,1,0
3758,New Hampshire,US,3/24/2020,101,1,0
3759,New Hampshire,US,3/25/2020,108,1,0
3760,New Hampshire,US,3/26/2020,137,1,0
3761,New Hampshire,US,3/27/2020,158,1,1
3762,New Hampshire,US,3/28/2020,187,2,1
3763,New Hampshire,US,3/29/2020,214,2,1
3764,New Hampshire,US,3/30/2020,314,3,1
3765,New Hampshire,US,3/31/2020,357,3,1
3766,New Hampshire,US,4/1/2020,367,3,1
3767,New Hampshire,US,4/2/2020,479,3,1
3768,New Hampshire,US,4/3/2020,479,5,1
3769,New Hampshire,US,4/4/2020,540,7,1
3770,New Hampshire,US,4/5/2020,621,9,1
3771,New Hampshire,US,4/6/2020,715,9,1
3772,New Hampshire,US,4/7/2020,715,9,1
3773,New Hampshire,US,4/8/2020,747,13,1
3774,New Hampshire,US,4/9/2020,819,21,1
3775,New Hampshire,US,4/10/2020,819,21,1
3776,New Hampshire,US,4/11/2020,885,22,1
3777,New Hampshire,US,4/12/2020,929,23,1
3778,New Hampshire,US,4/13/2020,985,23,1
3779,New Hampshire,US,4/14/2020,922,25,1
3780,New Hampshire,US,4/15/2020,1139,32,1
3781,New Hampshire,US,4/16/2020,1139,32,1
3782,New Hampshire,US,4/17/2020,1287,37,1
3783,New Hampshire,US,4/18/2020,1342,38,1
3784,New Hampshire,US,4/19/2020,1390,38,1
3785,New Hampshire,US,4/20/2020,1447,42,1
3786,New Hampshire,US,4/21/2020,1490,42,1
3787,New Hampshire,US,4/22/2020,1588,48,1
3788,New Hampshire,US,4/23/2020,1670,51,1
3789,New Hampshire,US,4/24/2020,1720,53,1
3790,New Hampshire,US,4/25/2020,1797,53,1
3791,New Hampshire,US,4/26/2020,1864,60,1
3808,New Jersey,US,1/22/2020,0,0,0
3809,New Jersey,US,1/23/2020,0,0,0
3810,New Jersey,US,1/24/2020,0,0,0
3811,New Jersey,US,1/25/2020,0,0,0
3812,New Jersey,US,1/26/2020,0,0,0
3813,New Jersey,US,1/27/2020,0,0,0
3814,New Jersey,US,1/28/2020,0,0,0
3815,New Jersey,US,1/29/2020,0,0,0
3816,New Jersey,US,1/30/2020,0,0,0
3817,New Jersey,US,1/31/2020,0,0,0
3818,New Jersey,US,2/1/2020,0,0,0
3819,New Jersey,US,2/2/2020,0,0,0
3820,New Jersey,US,2/3/2020,0,0,0
3821,New Jersey,US,2/4/2020,0,0,0
3822,New Jersey,US,2/5/2020,0,0,0
3823,New Jersey,US,2/6/2020,0,0,0
3824,New Jersey,US,2/7/2020,0,0,0
3825,New Jersey,US,2/8/2020,0,0,0
3826,New Jersey,US,2/9/2020,0,0,0
3827,New Jersey,US,2/10/2020,0,0,0
3828,New Jersey,US,2/11/2020,0,0,0
3829,New Jersey,US,2/12/2020,0,0,0
3830,New Jersey,US,2/13/2020,0,0,0
3831,New Jersey,US,2/14/2020,0,0,0
3832,New Jersey,US,2/15/2020,0,0,0
3833,New Jersey,US,2/16/2020,0,0,0
3834,New Jersey,US,2/17/2020,0,0,0
3835,New Jersey,US,2/18/2020,0,0,0
3836,New Jersey,US,2/19/2020,0,0,0
3837,New Jersey,US,2/20/2020,0,0,0
3838,New Jersey,US,2/21/2020,0,0,0
3839,New Jersey,US,2/22/2020,0,0,0
3840,New Jersey,US,2/23/2020,0,0,0
3841,New Jersey,US,2/24/2020,0,0,0
3842,New Jersey,US,2/25/2020,0,0,0
3843,New Jersey,US,2/26/2020,0,0,0
3844,New Jersey,US,2/27/2020,0,0,0
3845,New Jersey,US,2/28/2020,0,0,0
3846,New Jersey,US,2/29/2020,0,0,0
3847,New Jersey,US,3/1/2020,0,0,0
3848,New Jersey,US,3/2/2020,0,0,0
3849,New Jersey,US,3/3/2020,0,0,0
3850,New Jersey,US,3/4/2020,0,0,0
3851,New Jersey,US,3/5/2020,2,0,0
3852,New Jersey,US,3/6/2020,2,0,0
3853,New Jersey,US,3/7/2020,4,0,0
3854,New Jersey,US,3/8/2020,5,0,0
3855,New Jersey,US,3/9/2020,5,0,0
3856,New Jersey,US,3/10/2020,15,1,0
3857,New Jersey,US,3/11/2020,23,1,0
3858,New Jersey,US,3/12/2020,29,1,0
3859,New Jersey,US,3/13/2020,49,1,0
3860,New Jersey,US,3/14/2020,69,1,0
3861,New Jersey,US,3/15/2020,72,2,0
3862,New Jersey,US,3/16/2020,176,2,0
3863,New Jersey,US,3/17/2020,250,3,0
3864,New Jersey,US,3/18/2020,397,5,0
3865,New Jersey,US,3/19/2020,741,9,0
3866,New Jersey,US,3/20/2020,890,11,0
3867,New Jersey,US,3/21/2020,1327,16,1
3868,New Jersey,US,3/22/2020,1914,20,1
3869,New Jersey,US,3/23/2020,2844,27,1
3870,New Jersey,US,3/24/2020,3675,44,1
3871,New Jersey,US,3/25/2020,4402,62,1
3872,New Jersey,US,3/26/2020,6876,81,1
3873,New Jersey,US,3/27/2020,8825,108,1
3874,New Jersey,US,3/28/2020,11124,140,1
3875,New Jersey,US,3/29/2020,13386,161,1
3876,New Jersey,US,3/30/2020,16636,198,1
3877,New Jersey,US,3/31/2020,18696,267,1
3878,New Jersey,US,4/1/2020,22255,355,1
3879,New Jersey,US,4/2/2020,25590,537,1
3880,New Jersey,US,4/3/2020,29895,646,1
3881,New Jersey,US,4/4/2020,34124,846,1
3882,New Jersey,US,4/5/2020,37505,917,1
3883,New Jersey,US,4/6/2020,41090,1003,1
3884,New Jersey,US,4/7/2020,44416,1232,1
3885,New Jersey,US,4/8/2020,47437,1504,1
3886,New Jersey,US,4/9/2020,51027,1709,1
3887,New Jersey,US,4/10/2020,54588,1932,1
3888,New Jersey,US,4/11/2020,58151,2183,1
3889,New Jersey,US,4/12/2020,61850,2350,1
3890,New Jersey,US,4/13/2020,64584,2443,1
3891,New Jersey,US,4/14/2020,68824,2805,1
3892,New Jersey,US,4/15/2020,71030,3156,1
3893,New Jersey,US,4/16/2020,75317,3518,1
3894,New Jersey,US,4/17/2020,78467,3840,1
3895,New Jersey,US,4/18/2020,81420,4070,1
3896,New Jersey,US,4/19/2020,85301,4362,1
3897,New Jersey,US,4/20/2020,88722,4496,1
3898,New Jersey,US,4/21/2020,92387,4753,1
3899,New Jersey,US,4/22/2020,95914,5150,1
3900,New Jersey,US,4/23/2020,100025,5426,1
3901,New Jersey,US,4/24/2020,102196,5683,1
3902,New Jersey,US,4/25/2020,105498,5914,1
3903,New Jersey,US,4/26/2020,109038,5938,1
3920,New Mexico,US,1/22/2020,0,0,0
3921,New Mexico,US,1/23/2020,0,0,0
3922,New Mexico,US,1/24/2020,0,0,0
3923,New Mexico,US,1/25/2020,0,0,0
3924,New Mexico,US,1/26/2020,0,0,0
3925,New Mexico,US,1/27/2020,0,0,0
3926,New Mexico,US,1/28/2020,0,0,0
3927,New Mexico,US,1/29/2020,0,0,0
3928,New Mexico,US,1/30/2020,0,0,0
3929,New Mexico,US,1/31/2020,0,0,0
3930,New Mexico,US,2/1/2020,0,0,0
3931,New Mexico,US,2/2/2020,0,0,0
3932,New Mexico,US,2/3/2020,0,0,0
3933,New Mexico,US,2/4/2020,0,0,0
